ORDER #,CUSTOMER #,INVOICE DATE,QTY SHIPPED,ITEM #,ITEM PRICE
34635,1AVOAU,2017-08-25,1.0,PMMN4076,75.0
34635,1AVOAU,2017-08-25,1.0,PMLN4651,11.0
34657,*700,2017-08-15,20.0,400,25.0
34657,*700,2017-08-15,10.0,400,5.0
34657,*700,2017-08-15,3.0,400,10.0
33117,4NEWPD,2017-11-22,1.0,VMP8S,110.0
34534,1OTSEG,2017-08-18,24.0,G SERIES CHARGER,89.0
34660,1BUTSE,2017-09-28,2.0,PMMN4024,75.0
32214,1HOPEC,2017-10-06,2.0,CF-H-PAN-422-2-P,847.92
33618,4STJOS,2017-10-31,6.0,ARB-KIT-HD,5750.0
33618,4STJOS,2017-10-31,6.0,ARB-APWWQS22-RP-BL,160.0
33618,4STJOS,2017-10-31,6.0,ARB-WV-VC31-C,500.0
33618,4STJOS,2017-10-31,6.0,ARB-WV-VC32-C,450.0
33618,4STJOS,2017-10-31,6.0,TGS-3DP,290.0
33618,4STJOS,2017-10-31,6.0,CF-SVCARB2AMA1Y,300.0
33618,4STJOS,2017-10-31,2.0,CF-ARBS09TFMCNS,2500.0
34674,*700,2017-08-18,40.0,400,35.0
34674,*700,2017-08-18,12.0,400,15.0
34674,*700,2017-08-18,3.0,400,30.0
34674,*700,2017-08-18,1.0,400,50.0
34688,7TRCFD,2017-08-18,1.0,50122-D-11,127.4575
34691,7GTCSH,2017-08-18,1.0,59405-19-XL,39.99
33043,1OTMEM,2017-09-29,1.0,ARR1272BT,220.0
34574,1HOLTF,2017-08-25,7.0,56878-474-1 SZ,68.0
33043,1OTMEM,2017-09-29,5.0,L3483,798.0
33043,1OTMEM,2017-09-29,3.0,SEC1223MTXPR5000,177.0
33043,1OTMEM,2017-09-29,1.0,B1914,250.0
33043,1OTMEM,2017-09-29,1.0,TT05522AA,575.0
33043,1OTMEM,2017-09-29,1.0,DDN9493,575.0
33043,1OTMEM,2017-09-29,1.0,TT2833,2950.0
34703,1MASGR,2017-09-14,2.0,AAH84RCJ8AA1,220.0
34702,1ROSSH,2017-12-15,3.0,ANTDASIO69827005LP,33.5
34702,1ROSSH,2017-12-15,1.0,11601164,6850.0
34702,1ROSSH,2017-12-15,1.0,BGYD806K,155.0
34702,1ROSSH,2017-12-15,300.0,ICA12-50JPL,2.3
34702,1ROSSH,2017-12-15,100.0,LCF12-50J,2.0
34702,1ROSSH,2017-12-15,8.0,NM-LCF12-C02-6,14.0
34702,1ROSSH,2017-12-15,1.0,NM-LCF12-D01,22.0
34702,1ROSSH,2017-12-15,1.0,NF-LCF12-D01,22.0
34702,1ROSSH,2017-12-15,2.0,SIGK12,22.0
34702,1ROSSH,2017-12-15,1.0,DC3N,60.0
34702,1ROSSH,2017-12-15,1.0,DC6N,60.0
34702,1ROSSH,2017-12-15,2.0,SP400-48NMNM,32.0
34702,1ROSSH,2017-12-15,1.0,MA42-36NMNM,36.0
34702,1ROSSH,2017-12-15,2.0,MA42-24NMNF,32.0
34702,1ROSSH,2017-12-15,1.0,24BDA-CAB-45AH-R3,3100.0
34702,1ROSSH,2017-12-15,1.0,GBUMK,25.0
34702,1ROSSH,2017-12-15,1.0,TSX-NFM,93.0
34702,1ROSSH,2017-12-15,1.0,BFN,9.8
34702,1ROSSH,2017-12-15,1.0,FRM125,135.0
34702,1ROSSH,2017-12-15,1.0,FRMMAT,18.5
34711,1HACRC,2017-09-28,9.0,AAH73WCF9NA5,297.5
34711,1HACRC,2017-09-28,9.0,PMLN4443,20.0
34712,1HOLBP,2017-10-06,3.0,AAH02RDH9VA1,596.0
34717,1GRAFR,2017-09-22,1.0,G5 DB PAGER,650.0
34736,1MENNE,2017-09-08,5.0,PMMN4025,80.0
34614,1HOWMC,2017-08-25,4.0,QA00531,73.5
34501,1HERMI,2017-08-25,4.0,QA00531,73.5
34742,1AVOAU,2017-09-22,4.0,AAH02RDH9VA1,530.0
34742,1AVOAU,2017-09-22,4.0,PMMN4076,75.0
34742,1AVOAU,2017-09-22,4.0,PMLN4651,11.0
34760,7MEDUS,2017-09-28,5.0,AAH01QDC9JA2,437.5
34760,7MEDUS,2017-09-28,5.0,QA00531,73.5
34761,1AVOAU,2017-09-28,1.0,RKN4136,35.0
34761,1AVOAU,2017-09-28,1.0,QW450,10.0
28736,1GRASC,2017-08-25,15.0,400,5.0
34289,1WALSC,2017-08-25,2.0,PMLN6531,21.25
34767,*700,2017-08-25,5.0,400,35.0
34767,*700,2017-08-25,4.0,400,3.0
34768,*700,2017-08-25,4.0,400,25.0
34768,*700,2017-08-25,4.0,400,8.0
34770,*700,2017-08-25,6.0,400,50.0
34779,1HOLBP,2017-08-31,2.0,AAH01QDC9JA2,481.0
33853,7WEXCS,2017-09-08,2.0,SIGK12,20.0
33853,7WEXCS,2017-09-08,1.0,PS-4-N-LP,65.0
33853,7WEXCS,2017-09-08,1.0,DC3N,62.0
33853,7WEXCS,2017-09-08,2.0,DC6N,62.0
33853,7WEXCS,2017-09-08,200.0,ICA12-50JPL,2.2
33853,7WEXCS,2017-09-08,30.0,NM-LCF12-C02-6,15.0
33853,7WEXCS,2017-09-08,5.0,MA42-24NMNF,25.0
33853,7WEXCS,2017-09-08,1.0,GBU14210-TT,32.0
33853,7WEXCS,2017-09-08,1.0,GBUMK,22.0
33853,7WEXCS,2017-09-08,1.0,RGT,65.0
33853,7WEXCS,2017-09-08,1.0,TSX-NFF,80.0
33853,7WEXCS,2017-09-08,1.0,CSI-AY/746-896/11,200.0
33853,7WEXCS,2017-09-08,7.0,ANTDASIO69827005LP,30.0
33853,7WEXCS,2017-09-08,5.0,ANTDASSP6982700IO,40.0
33853,7WEXCS,2017-09-08,150.0,ICA12-50JPL,2.2
33853,7WEXCS,2017-09-08,350.0,ICA12-50JPL,2.2
33853,7WEXCS,2017-09-08,2.0,BFN,9.0
33853,7WEXCS,2017-09-08,2.0,DC8N,62.0
33853,7WEXCS,2017-09-08,1.0,DC10N,62.0
33853,7WEXCS,2017-09-08,2.0,DC15N,62.0
33853,7WEXCS,2017-09-08,1.0,SP400-48NMNM,25.0
33853,7WEXCS,2017-09-08,8.0,MA42-36NMNM,28.0
34812,7CADUT,2017-09-22,1.0,AAH02JDH9VA1,528.0
34813,1GNSAM,2017-09-08,5.0,AAH84RCJ8AA1,200.0
34813,1GNSAM,2017-09-08,8.0,PMAE4020,9.25
34812,7CADUT,2017-09-22,1.0,NNTN8525,95.0
34816,1ROGCI,2017-10-13,3.0,AAM01JQH9JC1,525.0
34816,1ROGCI,2017-10-13,3.0,HAD4008,23.0
34816,1ROGCI,2017-10-13,3.0,HKN9327,15.0
34823,1MAGEG,2017-08-31,10.0,PMMN4013,73.5
34837,1AXIUM,2017-09-14,1.0,AAH02RDC9VA1,435.0
34837,1AXIUM,2017-09-14,1.0,QA02773,75.0
34851,1YOULP,2017-08-31,1.0,AAR10QCGANQ1AN,2400.0
34851,1YOULP,2017-08-31,1.0,DSCP10725TUNED,290.0
34851,1YOULP,2017-08-31,1.0,0112004B04,100.0
34851,1YOULP,2017-08-31,1.0,0112004U04,70.0
34858,*700,2017-08-31,2.0,400,240.0
34858,*700,2017-08-31,2.0,400,60.0
34860,*700,2017-08-31,30.0,400,13.0
34860,*700,2017-08-31,21.0,400,3.5
34860,*700,2017-08-31,9.0,400,3.5
33853,7WEXCS,2017-09-08,1.0,SMART750RMXL2U,565.0
33853,7WEXCS,2017-09-08,1.0,11602092,8950.0
34601,1CALCO,2017-09-14,2.0,AAH56RDN9WA1,938.0
34601,1CALCO,2017-09-14,2.0,PMMN4025,85.0
33043,1OTMEM,2017-09-29,2.0,L30URS9PW1AN,4819.0
33043,1OTMEM,2017-09-29,2.0,G51AT,1200.0
34656,1CONPC,2017-09-08,60.0,PMNN4069,105.0
34712,1HOLBP,2017-10-06,3.0,QA02772,82.28
34867,1HALAD,2017-09-14,3.0,AAH01QDC9JA2,481.0
34867,1HALAD,2017-09-14,4.0,QA00532,75.0
34874,*700,2017-09-14,1.0,AAM28QPN9WA1,759.99
34877,1JOERA,2017-09-29,4.0,AAH56RDN9WA1,880.0
34884,*700,2017-10-31,1.0,HKVN4412,50.0
34884,*700,2017-10-31,1.0,NNTN8385,100.0
34884,*700,2017-10-31,1.0,RLN4922,340.0
34884,*700,2017-10-31,1.0,NNTN8127,112.0
34910,*700,2017-09-06,18.0,400,15.0
34910,*700,2017-09-06,18.0,400,5.0
34918,1HILIT,2017-09-14,2.0,AAH01QDC9JA2,461.0
34918,1HILIT,2017-09-14,2.0,32012144004,6.5
34919,1MORCH,2017-10-31,2.0,AAH88YCD9SA2AN,596.0
34919,1MORCH,2017-10-31,2.0,HKVN4412,50.0
34919,1MORCH,2017-10-31,2.0,AAH84RCS8AA1,200.0
34922,7WEXCS,2017-09-08,20.0,400,40.0
34923,*700,2017-09-08,3.0,400,30.0
34923,*700,2017-09-08,3.0,400,5.0
34588,4STUFD,2017-09-08,4.0,AAH56JDN9WA1,795.0
32565,4THROP,2017-09-08,1.0,FP-WCENCOM-JD,40.0
32565,4THROP,2017-09-08,1.0,PRPSP4704UINT13A,815.0
34323,1POKPP,2017-12-22,3.0,PRPSP4704UINT13A,800.0
34942,4WYCCH,2017-10-20,2.0,QA02817,95.0
34942,4WYCCH,2017-10-20,3.0,PMMN4050,95.0
33618,4STJOS,2017-10-31,6.0,ARB-M90,550.0
34919,1MORCH,2017-10-31,2.0,NNTN8295,40.0
34919,1MORCH,2017-10-31,2.0,NNTN8127,112.0
34957,1COLQF,2017-09-28,4.0,PMAE4003,11.25
34816,1ROGCI,2017-10-13,1.0,CW1503,70.0
34959,1POKPP,2017-09-28,6.0,93061,519.0
34959,1POKPP,2017-09-28,6.0,93206,40.0
34959,1POKPP,2017-09-28,6.0,93522,40.0
34959,1POKPP,2017-09-28,6.0,93065,20.0
34963,*700,2017-09-12,6.0,400,30.0
34966,*700,2017-09-12,25.0,400,25.0
34966,*700,2017-09-12,25.0,400,5.0
34966,*700,2017-09-12,1.0,400,50.0
34969,1LUDSC,2017-12-22,25.0,RKN4136,35.0
33975,1FOURW,2017-09-14,3.0,426,195.0
34481,4SOUPD,2017-10-11,1.0,PRPSP4704UINT13A,810.0
34974,1WINML,2017-12-15,1.0,AAR10QCGANQ1AN,2742.0
34974,1WINML,2017-12-15,1.0,DSCP10725TUNED,330.0
34974,1WINML,2017-12-15,2.0,0112004B04,95.0
34974,1WINML,2017-12-15,1.0,CONNECTORS,50.0
34974,1WINML,2017-12-15,30.0,LMR400,1.2
34974,1WINML,2017-12-15,1.0,DSISB50LNC2,73.0
34974,1WINML,2017-12-15,1.0,FCC LICENSING,750.0
34975,1MASGR,2017-09-28,1.0,AAH84RCJ8AA1,220.0
34566,1ALREG,2017-10-31,1.0,11301964,4400.0
34485,4SOUPD,2017-10-31,1.0,C-VS-1200-INUT,350.0
34485,4SOUPD,2017-10-31,1.0,C-ARPB-115,305.0
34481,4SOUPD,2017-10-11,1.0,C-ARPB-115,305.0
34481,4SOUPD,2017-10-11,1.0,C-VS-1200-INUT,350.0
34584,4SOUPD,2017-10-06,1.0,C-ARPB-115,305.0
34584,4SOUPD,2017-10-06,1.0,C-VS-1200-INUT,350.0
34584,4SOUPD,2017-10-06,1.0,PRPSP4704UINT13A,810.0
34976,1LAPRE,2017-09-22,2.0,RKN4136,35.0
34976,1LAPRE,2017-09-22,2.0,RSN4002,58.75
34976,1LAPRE,2017-09-22,2.0,HAD4008,19.5
34976,1LAPRE,2017-09-22,2.0,AAM28JQC9RA1,694.0
34566,1ALREG,2017-10-31,1.0,GBU14210-T,48.0
34566,1ALREG,2017-10-31,1.0,GBUMK,36.0
34566,1ALREG,2017-10-31,1.0,NF-LCF12-D01,30.0
34566,1ALREG,2017-10-31,1.0,SIGK12,30.0
34566,1ALREG,2017-10-31,3.0,DC3N,80.0
34566,1ALREG,2017-10-31,1.0,DC4.8N,80.0
34566,1ALREG,2017-10-31,4.0,MA42-36NMNM,40.0
34566,1ALREG,2017-10-31,1.0,CSI-AY/746-896/11,180.0
34566,1ALREG,2017-10-31,5.0,ANTDASIO69827005LP,45.0
34566,1ALREG,2017-10-31,10.0,NM-LCF12-C02-6,20.0
34566,1ALREG,2017-10-31,1.0,NM-LCF12-D01,30.0
34566,1ALREG,2017-10-31,1.0,MA42-24NMNF,35.0
34660,1BUTSE,2017-09-28,2.0,AAH56RDC9WA1AN,872.0
34983,7MISCE,2017-09-28,2.0,AAM28JQN9WA1,764.0
34983,7MISCE,2017-09-28,2.0,HAD4008,19.5
34983,7MISCE,2017-09-28,2.0,RKN4136,35.0
34993,6TRAPO,2017-09-29,10.0,AAH56RDN9WA1,780.0
34993,6TRAPO,2017-09-29,8.0,AAH02RDH9VA1,450.0
35003,1KENQF,2017-09-28,3.0,PMAE4079,9.5
35003,1KENQF,2017-09-28,4.0,AAH56RDC9WA1AN,872.0
35008,1LAKPC,2017-09-14,5.0,400,10.0
35018,1KEEBL,2017-09-28,2.0,AAH02RDC9VA1,492.0
35018,1KEEBL,2017-09-28,2.0,PMMN4075,75.0
35018,1KEEBL,2017-09-28,2.0,PMLN4651,11.0
35018,1KEEBL,2017-09-28,2.0,PMNN4491,90.0
34969,1LUDSC,2017-12-22,1.0,RMN5050,120.0
34969,1LUDSC,2017-12-22,1.0,SEC1223MTXPR5000,165.0
35043,1PIOCO,2017-09-22,2.0,AAH01QDC9JA2,481.0
35043,1PIOCO,2017-09-22,2.0,QA00531,73.5
35043,1PIOCO,2017-09-22,2.0,NNTN4497,88.0
35051,1FISSC,2017-10-13,8.0,NNTN8129,112.2
35054,1HOLSD,2017-09-28,1.0,HAD4007,19.5
34761,1AVOAU,2017-09-28,1.0,SEC1223MTXPR5000,150.0
35003,1KENQF,2017-09-28,1.0,PMMN4025,93.0
35079,1GERBP,2017-09-28,12.0,NNTN4497,72.25
30501,1HILIT,2017-10-20,300.0,ICA12-50JPLW,2.76
30501,1HILIT,2017-10-20,300.0,ICA12-50JPLW,2.76
30501,1HILIT,2017-10-20,300.0,ICA12-50JPLW,2.76
34957,1COLQF,2017-09-28,1.0,AAH01QDC9JA2AN,481.0
34957,1COLQF,2017-09-28,2.0,QA00531AE,73.5
34761,1AVOAU,2017-09-28,1.0,AAM28QPC9RA1AN,790.0
34761,1AVOAU,2017-09-28,1.0,G8UM,40.0
34942,4WYCCH,2017-10-20,2.0,AAH56RDC9RA1AN,895.0
34942,4WYCCH,2017-10-20,2.0,QA04950BL,75.0
35054,1HOLSD,2017-09-28,1.0,AAM01JQC9JC1AN,448.0
35095,1STISD,2017-10-06,1.0,HAE4003,20.0
35095,1STISD,2017-10-06,1.0,AAM28QPN9WA1,795.0
35096,4STUFD,2017-11-30,2.0,A03JAC8JA2,428.0
35096,4STUFD,2017-11-30,2.0,R687,75.43
35111,4STJTP,2017-11-30,1.0,DF47A2,1600.0
35114,1PERRI,2017-10-13,5.0,AAH56RDN9WA1,834.0
35148,1KEEBL,2017-10-31,8.0,PMMN4075,75.0
35148,1KEEBL,2017-10-31,8.0,PMLN4651,11.0
35148,1KEEBL,2017-10-31,8.0,PMNN4491,90.0
35156,1HAWOR,2017-10-06,2.0,AAH56RDN9WA1,799.0
34884,*700,2017-10-31,1.0,AAH88YCD9SA2AN,596.0
35156,1HAWOR,2017-10-06,5.0,PMNN4491,100.0
35163,*700,2017-09-26,23.0,400,30.0
35163,*700,2017-09-26,1.0,400,50.0
35165,1MILPR,2017-09-26,2.0,400,80.0
35165,1MILPR,2017-09-26,2.0,400,15.0
35167,1PLAFD,2017-10-31,10.0,T65G428001-R,27.0
35167,1PLAFD,2017-10-31,10.0,GSXXANAS03EX,11.0
35167,1PLAFD,2017-10-31,20.0,G4XXUNME01B,9.0
35181,1HOULAK,2017-10-13,1.0,G5 DB PAGER,625.5
35197,1BISSE,2017-10-27,3.0,AAH56RDN9WA1,938.0
35197,1BISSE,2017-10-27,2.0,PMMN4025,86.0
30532,1MANCD,2017-09-28,4.0,GDVPG5,455.79
35208,1BRIMY,2017-09-29,4.0,AAH56RDN9WA1,872.5
35224,1HFARM,2017-10-31,3.0,PMMN4073,75.0
33117,4NEWPD,2017-11-22,2.0,2747A2CCLED,1600.0
32943,1FOURW,2017-10-20,16.0,SEC1223MTXPR5000,200.0
35232,7AJDFP,2017-10-13,1.0,AAH01QDC9JA2,485.0
35234,*700,2017-09-29,20.0,400,25.0
33043,1OTMEM,2017-09-29,1.0,MISC100,500.0
34573,1CASSC,2017-11-22,1.0,PJ-763,495.0
33043,1OTMEM,2017-09-29,1.0,DSEV191,1598.0
35257,1ALTWN,2017-12-22,1.0,G5 DB PAGER,625.5
35060,1VANPT,2017-11-22,1.0,L30URS9PW1AN,3284.25
35060,1VANPT,2017-11-22,1.0,G78AR,168.0
35060,1VANPT,2017-11-22,1.0,G806BE,386.25
35257,1ALTWN,2017-12-22,1.0,GS999CA,119.2
35060,1VANPT,2017-11-22,1.0,W382AM,126.75
35060,1VANPT,2017-11-22,1.0,L999AB,591.75
35060,1VANPT,2017-11-22,1.0,G51AT,1125.0
35060,1VANPT,2017-11-22,1.0,G361AH,225.0
35060,1VANPT,2017-11-22,3.0,M25URS9PW1AN,1758.0
35060,1VANPT,2017-11-22,3.0,G24AX,131.0
35060,1VANPT,2017-11-22,3.0,G806BE,386.25
35060,1VANPT,2017-11-22,3.0,W22BA,54.0
35060,1VANPT,2017-11-22,3.0,G442AJ,324.0
35060,1VANPT,2017-11-22,3.0,G66AM,93.75
35060,1VANPT,2017-11-22,3.0,W484AF,28.5
35060,1VANPT,2017-11-22,3.0,W432AG,53.63
35060,1VANPT,2017-11-22,3.0,G51AU,900.0
35060,1VANPT,2017-11-22,3.0,G361AH,225.0
35060,1VANPT,2017-11-22,1.0,H98UCF9PW6BN,2203.5
35060,1VANPT,2017-11-22,1.0,H885BK,90.0
35060,1VANPT,2017-11-22,1.0,Q806BM,386.25
35060,1VANPT,2017-11-22,1.0,QA05570AA,75.0
35060,1VANPT,2017-11-22,1.0,H38BT,900.0
35060,1VANPT,2017-11-22,1.0,Q361AR,225.0
35060,1VANPT,2017-11-22,1.0,NNTN8860A,112.5
35265,4STUPD,2017-10-27,2.0,AAM28JQN9WA1AN,725.0
35265,4STUPD,2017-10-27,2.0,TAD6113,19.5
35266,4STUPD,2017-10-27,2.0,AAM28JQN9WA1AN,725.0
35266,4STUPD,2017-10-27,2.0,TAD6113,19.5
35271,1HILIT,2017-10-06,2.0,AAH01QDC9JA2,461.0
35271,1HILIT,2017-10-06,1.0,32012144005,6.5
35271,1HILIT,2017-10-06,1.0,32012144003,6.5
35177,1FISSC,2017-11-03,7.0,WPLN4232,58.86
32214,1HOPEC,2017-10-06,2.0,CF-54F5-00VM,3679.27
33117,4NEWPD,2017-11-22,2.0,PRPSP4704UINT13A,765.0
34566,1ALREG,2017-10-31,1.0,SP400L120NMNM,155.0
35100,1WMSPC,2017-10-20,6.0,AAH56RDC9RA1AN,831.0
35148,1KEEBL,2017-10-31,8.0,AAH02RDC9VA1AN,492.0
35298,4STJOS,2017-10-27,1.0,93056,495.0
35298,4STJOS,2017-10-27,1.0,90367,25.0
35298,4STJOS,2017-10-27,1.0,93181,45.0
35304,1NBFAS,2017-11-03,2.0,RLN6393,410.0
35232,7AJDFP,2017-10-13,1.0,QA00531AE,73.5
35324,1RYSLL,2017-10-06,6.0,AAH01QDC9JA2,480.0
35325,1GORMA,2017-10-20,2.0,0180355A92,27.5
35325,1GORMA,2017-10-20,2.0,0180352A11,6.0
35324,1RYSLL,2017-10-06,6.0,QA00531AE,73.0
35338,*700,2017-10-11,1.0,TRAVEL COST,452.6
35342,1GRATA,2017-10-31,2.0,TR10,345.0
35342,1GRATA,2017-10-31,1.0,AAM02QPH9JA1,576.0
35342,1GRATA,2017-10-31,1.0,SEC-1212-MT-XPR5000,165.0
35342,1GRATA,2017-10-31,1.0,MISC PARTS,15.33
35346,4BOYBH,2017-10-31,4.0,AAH88QCP9JA2,430.0
35346,4BOYBH,2017-10-31,4.0,PMLN7158,40.0
35347,7MARMA,2017-10-27,6.0,AAH01JDC9JA2,412.5
35347,7MARMA,2017-10-27,24.0,NNTN4497,55.0
35347,7MARMA,2017-10-27,24.0,HLN8255,6.0
35051,1FISSC,2017-10-13,1.0,PMPN4284,420.75
35359,1DAVEN,2017-11-03,1.0,CONSTRUCTION NOTICE,500.0
35363,1HILIT,2017-10-27,1.0,AAH88QCP9JA2,367.0
35363,1HILIT,2017-10-27,1.0,PMLN7158,40.0
35364,1SUNMA,2017-10-31,6.0,AAH88QCC9JA2,325.0
35366,1HILIT,2017-10-11,2.0,AAH01QDC9JA2,461.0
35366,1HILIT,2017-10-11,1.0,32012144005,6.5
35366,1HILIT,2017-10-11,1.0,32012144003,6.5
35370,1GLMSS,2017-10-10,1.0,APRIL2017,21.47
35370,1GLMSS,2017-10-10,1.0,MAY2017,11.98
35370,1GLMSS,2017-10-10,1.0,AUGUST2017,21.49
35370,1GLMSS,2017-10-10,1.0,SEPT2017,175.97
35374,5OTTRC,2017-11-03,2.0,AAM50KNF9AA3,300.0
35374,5OTTRC,2017-11-03,2.0,HAD4008,19.5
34573,1CASSC,2017-11-22,1.0,2747A2CCLED,1600.0
34573,1CASSC,2017-11-22,1.0,CMCB,12.0
35379,7NMHOS,2017-10-27,1.0,AAH88QCC9JA2,383.0
35379,7NMHOS,2017-10-27,1.0,QA04770AA,20.0
34481,4SOUPD,2017-10-11,1.0,S4702UINT13,1100.0
34481,4SOUPD,2017-10-11,1.0,ASBD47UINT13,1350.0
34481,4SOUPD,2017-10-11,1.0,C-CUP2-E-C,35.0
32943,1FOURW,2017-10-20,2.0,S1-61771-016,6000.0
35114,1PERRI,2017-10-13,5.0,QA04950AT,51.68
33896,1POKPP,2018-03-30,3.0,MISC100,100.0
35278,7ANTCS,2017-10-13,1.0,150,250.0
35406,4BERRC,2017-11-22,6.0,ULT6-RB,95.0
35352,7GTCSH,2017-10-31,9.0,NNTN8295,34.0
35437,4COVPD,2017-10-31,1.0,91843,460.0
35437,4COVPD,2017-10-31,1.0,92987,65.0
35437,4COVPD,2017-10-31,1.0,91850,45.0
35437,4COVPD,2017-10-31,2.0,92989,25.0
35439,4SOUPD,2017-12-08,1.0,S4702UINT13,1100.0
35439,4SOUPD,2017-12-08,1.0,WB47NPUINT13,220.0
35439,4SOUPD,2017-12-08,1.0,ASBD47UINT13,1350.0
35444,1CHECS,2017-10-20,2.0,PMNN4487,116.25
35325,1GORMA,2017-10-20,1.0,AAM01QNC9JA1AN,508.0
35265,4STUPD,2017-10-27,2.0,QA04996,400.0
35462,1KERRY,2017-11-03,1.0,SEC1212-SM,150.0
35462,1KERRY,2017-11-03,1.0,0180352A11,12.0
35462,1KERRY,2017-11-03,1.0,0180355A80,28.5
35462,1KERRY,2017-11-03,1.0,AAH56RDN9WA1,880.0
35063,1HMEMA,2017-10-19,17.0,ETHFSS-SP,40.0
32943,1FOURW,2017-10-20,8.0,MPL55-1212,350.0
32943,1FOURW,2017-10-20,2.0,DB633-C,745.0
32943,1FOURW,2017-10-20,1000.0,CABLE,2.6
32943,1FOURW,2017-10-20,8.0,RFN-1038-1,23.5
32943,1FOURW,2017-10-20,2.0,CGXZ+15NFNF-A,126.0
32943,1FOURW,2017-10-20,2.0,V-4600,129.0
32943,1FOURW,2017-10-20,150.0,67906,9.21
32943,1FOURW,2017-10-20,4.0,ARR1272BT,315.0
32943,1FOURW,2017-10-20,16.0,81783,10.65
35442,7GTCSH,2017-10-31,1.0,NNTN8296,143.0
35442,7GTCSH,2017-10-31,1.0,NTN2571,99.0
35224,1HFARM,2017-10-31,3.0,AAH02JDC9VA1AN,495.0
35406,4BERRC,2017-11-22,1.0,GMBTH-15,25.0
35406,4BERRC,2017-11-22,2.0,XT4LBKT,12.5
35406,4BERRC,2017-11-22,1.0,21TRPL52A5,1500.0
35406,4BERRC,2017-11-22,1.0,ENT2B3R,150.0
35406,4BERRC,2017-11-22,1.0,ENT2B3B,150.0
35406,4BERRC,2017-11-22,1.0,PNT1WDG,10.0
35406,4BERRC,2017-11-22,1.0,TAD6113,20.0
35406,4BERRC,2017-11-22,1.0,RRA4983,57.5
35406,4BERRC,2017-11-22,1.0,MISC150,150.0
34573,1CASSC,2017-11-22,1.0,PFW3604INT13A,670.0
34702,1ROSSH,2017-12-15,1.0,GBU14210-T,35.0
35443,7GTCSH,2017-10-27,2.0,NNTN8296,143.0
35352,7GTCSH,2017-10-31,9.0,NTN2571,99.0
35462,1KERRY,2017-11-03,1.0,AAM02QPH9JA1AN,561.0
35304,1NBFAS,2017-11-03,8.0,AAH84KDS8AA1AN,240.0
35518,1EMPDI,2017-11-03,5.0,AAH01JDC9JA2AN,484.0
35542,1AMSEC,2017-10-27,15.0,400,40.0
35542,1AMSEC,2017-10-27,15.0,400,10.0
35543,1HOLCS,2017-10-27,4.0,400,50.0
35543,1HOLCS,2017-10-27,4.0,400,20.0
35545,*700,2017-10-27,25.0,400,40.0
35458,1BYRCM,2017-10-27,3.0,AAH01QDC9JA2AN,466.0
35560,6TRAPO,2017-11-22,3.0,AAM28QPN9WA1,690.0
35560,6TRAPO,2017-11-22,3.0,RKN4136,32.0
35560,6TRAPO,2017-11-22,3.0,HAE4003,20.0
35560,6TRAPO,2017-11-22,3.0,PMAN4001,35.0
35561,1POKPP,2018-02-21,50.0,LDF450A,2.6
35561,1POKPP,2018-02-21,3.0,L4TNMPSA,24.0
35564,1MAGEG,2017-11-22,4.0,QA00531,73.5
35564,1MAGEG,2017-11-22,10.0,NNTN4497,85.0
35564,1MAGEG,2017-11-22,10.0,HLN8255,6.0
35561,1POKPP,2018-02-21,1.0,MISC150,150.0
34562,1HUTTR,2017-10-31,1.0,HKVN4044,212.5
35578,1MCOOP,2017-10-25,1.0,500,1770.0
35580,1POKPP,2017-12-26,4.0,DSPAN7022,696.0
35580,1POKPP,2017-12-26,2.0,93061,519.0
35580,1POKPP,2017-12-26,2.0,93206,40.0
35580,1POKPP,2017-12-26,2.0,93065,20.0
35580,1POKPP,2017-12-26,2.0,93522,40.0
35580,1POKPP,2017-12-26,4.0,TRX6B,90.0
35580,1POKPP,2017-12-26,4.0,TRX6R,90.0
35580,1POKPP,2017-12-26,8.0,XT3LBKT,10.0
35580,1POKPP,2017-12-26,6.0,ULT6-RB,120.0
35580,1POKPP,2017-12-26,3.0,PNT1CRV05,10.0
35582,1WAYPD,2017-11-22,10.0,PMMN4062,89.0
35585,*700,2017-10-27,1.0,AAH88QCP9JA2,367.0
35586,1MIPMA,2017-12-07,8.0,G5 DB PAGER,695.5
35605,7MEDUS,2017-11-22,3.0,QA00531,73.5
35605,7MEDUS,2017-11-22,6.0,HLN9701,22.0
35604,1RESCC,2018-01-26,1.0,AAH88YCD9SA2AN,596.7
35426,1HERRS,2017-11-22,1.0,71049-10-M,27.0
35426,1HERRS,2017-11-22,1.0,41180-724-L,17.0
35620,1RESCC,2017-11-03,1.0,AAH56RDN9WA1,898.0
35625,1KENPS,2018-11-29,1.0,AAM28QNC9RA1,598.75
35625,1KENPS,2018-11-29,1.0,AAR10QCGANQ1AN,2304.0
35600,1MAGEG,2017-10-31,6.0,AAH01QDC9JA2AN,410.0
35600,1MAGEG,2017-10-31,6.0,QA00531AE,73.5
35633,1KENPS,2017-10-31,1.0,KENTWD-2017-PGR-1,65555.13
35342,1GRATA,2017-10-31,1.0,HKN9557,12.0
34485,4SOUPD,2017-10-31,1.0,C-CUP2-E-C,35.0
34566,1ALREG,2017-10-31,1.0,HUT24BDACAB45AHR3,2899.0
35643,4BERSH,2017-11-22,1.0,5342D,350.0
35643,4BERSH,2017-11-22,1.0,5342WHD,320.0
