ORDER #,CUSTOMER #,INVOICE DATE,QTY SHIPPED,ITEM #,DESCRIPTION,ITEM PRICE
39355,1HOWMC,2018-08-31,6.0,QA01113,ALT:PKG W/HC LITH & RAPID CHRG,17.0
39355,1HOWMC,2018-08-31,6.0,PMNN4080,MOTO BATT LIION IP54 2250T,69.0
39355,1HOWMC,2018-08-31,6.0,QA00531,MICROPHONE OPTION (PMMN4013),73.5
39357,1OTTCE,2018-08-31,1.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,625.5
39358,*700,2018-08-03,1.0,400,RENTAL,50.0
39361,1GORMA,2018-08-06,3.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,483.0
39361,1GORMA,2018-08-06,3.0,HKVN4413,MOTO NA MOTOTRBO CAP PLUS,65.0
39361,1GORMA,2018-08-06,6.0,PMMN4073,"IMPRESS RSM,SMALL 3.5 JACK",75.0
39361,1GORMA,2018-08-06,3.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,80.0
39363,1AVOAU,2018-08-31,3.0,PMNN4406,MOTO BATT ST IP67 LION 1500M,66.0
39363,1AVOAU,2018-08-31,1.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,580.0
39386,1AVOAU,2018-11-13,1.0,AAM28QPC9RA1AN,MOTO XPR 5350E 403-470M 40W,810.0
39386,1AVOAU,2018-11-13,1.0,QW450,LAIRD 450-470 MHZ UNITY,10.0
39386,1AVOAU,2018-11-13,1.0,G8UM,LAIRD NMO MAG MNT W/12' RG58U,40.0
39386,1AVOAU,2018-11-13,1.0,SEC1223MTXPR5000,SAMLEX POWER SUPPLY & CABINET,150.0
39388,1FOURW,2018-08-31,40.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,85.0
39397,1KERRY,2018-09-07,1.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,961.0
39397,1KERRY,2018-09-07,1.0,PMMN4025,MOTO IMPRES REMOTE SPEAKER MIC,85.0
39398,1KENPS,2018-09-18,2.0,AAH81QCN9TA2AN,MOTO SL7550E 403-470 3W ENG,885.0
39399,4SOUPD,2018-11-13,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",1600.0
39399,4SOUPD,2018-11-13,1.0,ENT2B3B,SOS INTERSECTOR UNDER MIRROR,150.0
39399,4SOUPD,2018-11-13,1.0,ENT2B3R,SOS INTERSECTOR UNDER MIRROR,150.0
39399,4SOUPD,2018-11-13,1.0,PNTICRV05,SOS INTERSECTOR WEDGE KIT,10.0
39399,4SOUPD,2018-11-13,4.0,TRX6RB,CODE3 T-REX LED LIGHTS,100.0
39399,4SOUPD,2018-11-13,4.0,XT3LBKT,CODE 3 XT3 90 DEGREE BRACKET,10.0
39399,4SOUPD,2018-11-13,1.0,PRPSP4704UINT13A,PRO-GARD PARTITION 13-17+ FORD,810.0
39399,4SOUPD,2018-11-13,1.0,S4702UINT13,PRO-GARD SEAT BARRIER UINT 13,1100.0
39399,4SOUPD,2018-11-13,1.0,WB47NPUINT13,PRO-GARD REAR WINDOW ARMOR,220.0
39399,4SOUPD,2018-11-13,1.0,ASBD47UINT13,PRO-GARD ALUMINUM STORAGE,1350.0
39399,4SOUPD,2018-11-13,1.0,DS604DS,GUN RACK W/DUAL VERT. MOUNT,330.0
39399,4SOUPD,2018-11-13,1.0,C-VS-1200-INUT,"HAVIS 12"" CONSOLE",350.0
39399,4SOUPD,2018-11-13,1.0,C-CUP2-E-C,HAVIS DUAL EXTERNAL CUP HOLDER,35.0
39399,4SOUPD,2018-11-13,1.0,CHDM202,"HAVIS 9"" POLE MOUNT - TELE",155.0
39399,4SOUPD,2018-11-13,1.0,C-ARPB-115,HAVIS BROTHER ARM REST PRINTER,305.0
39399,4SOUPD,2018-11-13,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
39400,4SOUPD,2018-11-09,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",1600.0
39400,4SOUPD,2018-11-09,1.0,ENT2B3B,SOS INTERSECTOR UNDER MIRROR,150.0
39400,4SOUPD,2018-11-09,1.0,ENT2B3R,SOS INTERSECTOR UNDER MIRROR,150.0
39400,4SOUPD,2018-11-09,1.0,PNTICRV05,SOS INTERSECTOR WEDGE KIT,10.0
39400,4SOUPD,2018-11-09,4.0,TRX6RB,CODE3 T-REX LED LIGHTS,100.0
39400,4SOUPD,2018-11-09,4.0,XT3LBKT,CODE 3 XT3 90 DEGREE BRACKET,10.0
39400,4SOUPD,2018-11-09,1.0,PRPSP4704UINT13A,PRO-GARD PARTITION 13-17+ FORD,810.0
39400,4SOUPD,2018-11-09,1.0,S4702UINT13,PRO-GARD SEAT BARRIER UINT 13,1100.0
39400,4SOUPD,2018-11-09,1.0,WB47NPUINT13,PRO-GARD REAR WINDOW ARMOR,220.0
39400,4SOUPD,2018-11-09,1.0,ASBD47UINT13,PRO-GARD ALUMINUM STORAGE,1350.0
39400,4SOUPD,2018-11-09,1.0,DS604DS,GUN RACK W/DUAL VERT. MOUNT,330.0
39400,4SOUPD,2018-11-09,1.0,C-VS-1200-INUT,"HAVIS 12"" CONSOLE",350.0
39400,4SOUPD,2018-11-09,1.0,C-CUP2-E-C,HAVIS DUAL EXTERNAL CUP HOLDER,35.0
39400,4SOUPD,2018-11-09,1.0,CHDM202,"HAVIS 9"" POLE MOUNT - TELE",155.0
39400,4SOUPD,2018-11-09,1.0,C-ARPB-115,HAVIS BROTHER ARM REST PRINTER,305.0
39400,4SOUPD,2018-11-09,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
39105,1HOLMH,2018-08-17,4.0,NNTN8575A,MOTO XE RSM FOR APX 6000 / GRN,336.5
39233,1NBFAS,2018-08-31,1.0,AAH02JDH9VA1,MOTO XPR3500E 136-174 5W LKP,540.0
38990,1HERMI,2018-08-10,1.0,AAM28QNC9RA1AN,MOTO XPR 5350E 403-470M 25W,688.8
39113,7CHEBS,2018-09-11,2.0,AAM01QPC9JA1AN,MOTO CM200D 403-470 40W 16CH,555.0
39405,7HODDO,2018-09-07,1.0,RKN4136,MOTO IGNITION SWITCH CABLE,35.0
39405,7HODDO,2018-09-07,1.0,K794,THICK MOUNTING KIT,21.75
39405,7HODDO,2018-09-07,1.0,QW450,LAIRD 450-470 MHZ UNITY,10.0
39405,7HODDO,2018-09-07,1.0,MISC50,MISCELLANEOUS HARDWARE,50.0
38769,1OTTSD,2018-11-30,1.0,1409320100,CALAMP FUSION LTE ROUTER,1290.0
38964,1MTWFD,2018-08-31,22.0,PROMO GS9XBRC-SXXXEN,UNIC G4/G5 STD DESKTOP CHRGR,44.5
39029,1ALLTF,2018-08-10,10.0,PROMO GS9XBRC-SXXXEN,UNIC G4/G5 STD DESKTOP CHRGR,44.5
39174,1GANTF,2018-08-10,28.0,PROMO GS9XBRC-SXXXEN,UNIC G4/G5 STD DESKTOP CHRGR,44.5
39292,1LEIFD,2018-08-17,40.0,PROMO GS9XBRC-SXXXEN,UNIC G4/G5 STD DESKTOP CHRGR,44.5
39419,1COORI,2018-10-09,1.0,PMAN4000,GPS THRU HOLE MOUNT ANTENNA,95.0
39419,1COORI,2018-10-09,1.0,HAD4008,MOTO ANTENNA KIT QUARTER WAVE,23.0
39419,1COORI,2018-10-09,1.0,RKN4136,MOTO IGNITION SWITCH CABLE,35.0
39421,1AVOAU,2018-09-07,6.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,580.0
39421,1AVOAU,2018-09-07,6.0,PMMN4076,MOTO RSM SMALL 3.5 JACK MIC,75.0
39421,1AVOAU,2018-09-07,6.0,200-TC,SALES ORDER PROGRAMMING,25.0
39421,1AVOAU,2018-09-07,6.0,PMLN4651,"BELT CLIP 2"" FOR MOTOTRBO",11.0
39421,1AVOAU,2018-09-07,6.0,PMAE4070,"ANTENNA,UHF STUBBY 440-490 MHZ",9.79
39422,1MCOOP,2018-08-09,1.0,500,CO-OP / SEMSS MEETING & TRAVEL,997.48
39422,1MCOOP,2018-08-09,1.0,500,CO-OP / SEMSS MEETING & TRAVEL,997.48
39423,3GRTWF,2018-09-07,3.0,G1VHFBLK,UNICATION G1 148-164 BLK,350.0
39427,7NMHOS,2018-08-17,6.0,A-MOTXPR7550HDL,XPR7550 HD FITTED CASE W/METAL,54.0
39209,1WOOMA,2018-09-11,2.0,L4TNM-PSA,"ANDREW N-MALE FOR 1/2""LDF4",23.5
39438,4SOUPD,2018-10-26,1.0,PFW3604INT13A,PRO-GARD C/SLDE WNDW PARTITION,670.0
39438,4SOUPD,2018-10-26,1.0,S36INT13,PRO-GARD REAR SEAT,425.0
39438,4SOUPD,2018-10-26,1.0,CVS1508INSE,"HAVIS 23"" CONSOLE",350.0
39438,4SOUPD,2018-10-26,1.0,CCUP2I,"HAVIS DUAL CUP HOLDER 4""",35.0
39438,4SOUPD,2018-10-26,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
38461,1OTSEG,2018-09-11,2.0,DS-DELL-406,HAVIS DOCKING STATION FOR DELL,804.0
38769,1OTTSD,2018-11-30,1.0,RMWLF3CBLK180,MOBILEMARK 1.7-2.7GHZ 3DBI,84.0
39461,*700,2018-08-10,8.0,400,RENTAL,90.0
39461,*700,2018-08-10,8.0,400,RENTAL,8.0
39461,*700,2018-08-10,8.0,400,RENTAL,4.0
39462,*700,2018-08-10,5.0,400,RENTAL,25.0
39462,*700,2018-08-10,5.0,400,RENTAL,5.0
39363,1AVOAU,2018-08-31,1.0,PMLN4651,"BELT CLIP 2"" FOR MOTOTRBO",11.0
39476,1LAPRE,2018-09-11,2.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,95.0
39476,1LAPRE,2018-09-11,4.0,PMLN7008,MOTO CARRY ACCESSORY-BELT CLIP,12.0
39477,1LAPRE,2018-09-25,2.0,RKN4136,MOTO IGNITION SWITCH CABLE,35.0
39477,1LAPRE,2018-09-25,2.0,RSN4002,13W EXT SPEAKER,58.75
39477,1LAPRE,2018-09-25,2.0,HAD4008,MOTO ANTENNA KIT QUARTER WAVE,19.5
39477,1LAPRE,2018-09-25,2.0,MISC50,MISCELLANEOUS HARDWARE,50.0
39438,4SOUPD,2018-10-26,1.0,CHDM204,"HAVIS POLE, TELE, HDM, SDMT",170.0
39478,1AXIUM,2018-09-12,2.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,530.0
39486,1AVOAU,2018-09-11,1.0,AAM28QPC9RA1AN,MOTO XPR 5350E 403-470M 40W,810.0
39486,1AVOAU,2018-09-11,1.0,QW450,LAIRD 450-470 MHZ UNITY,10.0
39486,1AVOAU,2018-09-11,1.0,G8UM,LAIRD NMO MAG MNT W/12' RG58U,40.0
39486,1AVOAU,2018-09-11,1.0,SEC1223MTXPR5000,SAMLEX POWER SUPPLY & CABINET,150.0
39486,1AVOAU,2018-09-11,4.0,PMMN4075,MOTO SPEAKER MIC SMALL PP57,75.0
39488,1CLARC,2018-08-24,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,481.0
39489,1HOLPS,2018-08-31,10.0,PMNN4077,MOTO IMPRESS Li-ION BATTERY,85.0
39363,1AVOAU,2018-08-31,1.0,PMMN4071,MOTO IMPRESS RSM LARGE 3.5 JCK,75.0
39503,1COUFI,2018-09-28,3.0,AAH81QCN9TA2AN,MOTO SL7550E 403-470 3W ENG,1077.0
39504,1SYSFO,2018-09-07,1.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,532.0
39234,1JENNA,2018-08-24,1.0,5080370E97,MOTO SURVEILLANCE EARTIP,29.0
39234,1JENNA,2018-08-24,6.0,HKLN4601,"MOTO ACCESSORY KIT, DUAL PIN",35.0
38761,1ZEEPD,2018-09-07,1.0,RMWLF3CBLK180,MOBILEMARK 1.7-2.7GHZ 3DBI,84.0
39540,*910,2018-08-17,1.0,11011-106-8.5-R,5.11 RECON DESERT,79.0
39544,1HAWOR,2018-09-11,2.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,100.0
39405,7HODDO,2018-09-07,1.0,AAM28QPN9WA1AN,MOTO XPR 5550E 403-470M 40W,735.0
39570,1STOWC,2018-09-07,6.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,100.0
39570,1STOWC,2018-09-07,6.0,PMLN4651,"MOTO BELT CLIP 2""",11.0
39571,1JOERA,2018-09-18,3.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,961.25
39581,1HAMCS,2018-09-28,1.0,PMLN7101,MOTO CHRGR STD MUC INT US/NA,225.0
39583,723,2018-08-24,9.0,EMBROIDERY-LOGO,EMBROIDERY - CUSTOMER LOGO,6.5
39583,723,2018-08-24,9.0,EMBROIDERY-LOGO,EMBROIDERY - CUSTOMER LOGO,7.0
39583,723,2018-08-24,9.0,EMBROIDERY-LOGO,EMBROIDERY - CUSTOMER LOGO,6.0
39584,723,2018-08-24,1.0,71340-559-L,FREEDOM FLEX WOVEN S/S,26.0
39584,723,2018-08-24,1.0,EMBROIDERY-LOGO,EMBROIDERY - CUSTOMER LOGO,6.0
39586,1OTTSD,2020-02-28,13.0,NAF5085,MOTO APX ANTENNA 700/800 GPS,43.0
39586,1OTTSD,2020-02-28,12.0,PMMN4062,MOTO REMOTE SPKR MIC IP54,95.0
39589,1PRIDG,2018-09-07,4.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,481.0
39589,1PRIDG,2018-09-07,2.0,PMMN4013,MOTO REMOTE SPEAKER MIC,73.5
39592,1STOWC,2018-08-31,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,604.0
39602,1YOULP,2018-09-07,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,400.0
39603,7MACIO,2018-09-25,1.0,AAM01JQC9JC1AN,MOTO CM200D 136-174 45W 16CH,448.0
39603,7MACIO,2018-09-25,1.0,HAD4008,MOTO ANTENNA KIT QUARTER WAVE,22.0
39603,7MACIO,2018-09-25,1.0,HKN9327,MOTO IGNITIONS SENS KIT,15.0
39603,7MACIO,2018-09-25,1.0,MISC30,MISC HARDWARE,30.0
39137,1USPRO,2018-09-18,14.0,AAH02JDH9VA1AN,MOTO XPR 3500E 136-174 5W LKP,575.0
39606,1RIVLE,2018-08-21,5.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,880.0
39431,1OTTCE,2018-10-04,1.0,800137,SIGTRONICS IC CONTROL HEAD,710.0
39431,1OTTCE,2018-10-04,1.0,800098,SIGTRONICS INTERFACE CABLE,15.5
39432,1OTTCE,2018-09-28,1.0,800137,SIGTRONICS IC CONTROL HEAD,710.0
39432,1OTTCE,2018-09-28,1.0,800098,SIGTRONICS INTERFACE CABLE,15.5
39434,1OTTCE,2018-10-04,1.0,800137,SIGTRONICS IC CONTROL HEAD,710.0
39434,1OTTCE,2018-10-04,1.0,800098,SIGTRONICS INTERFACE CABLE,15.5
39435,1OTTCE,2018-10-04,1.0,800139,SIGTRONICS IC CONTROL HEAD,794.0
39435,1OTTCE,2018-10-04,1.0,800098,SIGTRONICS INTERFACE CABLE,15.5
39436,1OTTCE,2018-09-28,1.0,800139,SIGTRONICS IC CONTROL HEAD,794.0
39436,1OTTCE,2018-09-28,1.0,800098,SIGTRONICS INTERFACE CABLE,15.5
39433,1OTTCE,2018-09-28,1.0,800137,SIGTRONICS IC CONTROL HEAD,710.0
39433,1OTTCE,2018-09-28,1.0,800098,SIGTRONICS INTERFACE CABLE,15.5
39610,*700,2018-08-24,18.0,400,RENTAL,15.0
39610,*700,2018-08-24,4.0,400,RENTAL,3.0
39611,*700,2018-08-24,6.0,400,RENTAL,25.0
39613,*700,2018-08-24,5.0,400,RENTAL,50.0
39613,*700,2018-08-24,5.0,400,RENTAL,10.0
39615,1KERRY,2018-08-21,1.0,PMMN4025,MOTO IMPRES REMOTE SPEAKER MIC,85.0
39615,1KERRY,2018-08-21,1.0,AAH56RDN9WA1,MOTO XPR7550E 403-512 4W FKP,996.0
39619,1GNSAM,2018-09-28,1.0,MISC200,MISCELLANEOUS HARDWARE,200.0
39619,1GNSAM,2018-09-28,1.0,0180355A80,SPECTRUM MAGNETIC MNT  MINIUHF,28.5
39619,1GNSAM,2018-09-28,1.0,5883882B01,COUPLING  NUT,3.35
39619,1GNSAM,2018-09-28,1.0,0183938B06,ANTENNA ROD  450-470 MHZ,4.03
39619,1GNSAM,2018-09-28,1.0,AAM01QNC9JC1AN,MOTO CM200D 403-470 25W 16CH,468.0
39209,1WOOMA,2018-09-11,1.0,ISB50LNC2,POLYPHASER BULKHEAD ARRESTOR,69.0
39639,1OTSEG,2018-09-28,20.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,535.5
39639,1OTSEG,2018-09-28,20.0,GS9XBRC-SXXXEN,UNICATION STD DESKTOP CHARGER,80.0
39641,1FISSC,2018-08-31,10.0,NNTN8129,MOTO XPR7000 SERIES BATTERY IS,112.2
39413,1OTTCE,2018-09-25,1.0,41021G-01,DAVID CLARK MULTI RADIO,1387.5
39413,1OTTCE,2018-09-25,1.0,40892G-02,DAVID CLARK POWER CORD 20',88.5
39413,1OTTCE,2018-09-25,2.0,40892G-01,DAVID CLARK RADIO INTERFACE CO,118.0
39413,1OTTCE,2018-09-25,1.0,40892G-14,DAVID CLARK INTERFACE CORD M-R,175.0
39416,1OTTCE,2018-09-28,1.0,41021G-01,DAVID CLARK MULTI RADIO,1387.5
39416,1OTTCE,2018-09-28,1.0,40892G-02,DAVID CLARK POWER CORD 20',88.5
39416,1OTTCE,2018-09-28,2.0,40892G-01,DAVID CLARK RADIO INTERFACE CO,118.0
39416,1OTTCE,2018-09-28,1.0,40892G-14,DAVID CLARK INTERFACE CORD M-R,175.0
39417,1OTTCE,2018-09-28,1.0,41021G-01,DAVID CLARK MULTI RADIO,1387.0
39417,1OTTCE,2018-09-28,1.0,40892G-02,DAVID CLARK POWER CORD 20',88.5
39417,1OTTCE,2018-09-28,2.0,40892G-01,DAVID CLARK RADIO INTERFACE CO,118.0
39417,1OTTCE,2018-09-28,1.0,40892G-14,DAVID CLARK INTERFACE CORD M-R,175.0
39418,1OTTCE,2018-09-25,1.0,41021G-01,DAVID CLARK MULTI RADIO,1387.5
39418,1OTTCE,2018-09-25,1.0,40892G-02,DAVID CLARK POWER CORD 20',88.5
39418,1OTTCE,2018-09-25,2.0,40892G-01,DAVID CLARK RADIO INTERFACE CO,118.0
39418,1OTTCE,2018-09-25,1.0,40892G-14,DAVID CLARK INTERFACE CORD M-R,175.0
39355,1HOWMC,2018-08-31,6.0,AAH03RDF8AA7AN,MOTO CP185 435-480M 4W 16CH,282.2
39652,7ANTCS,2018-09-28,1.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,625.5
39657,1FOURW,2018-10-24,2.0,T8319,MOTO SLR 8000 BASE RADIO,3340.0
39657,1FOURW,2018-10-24,2.0,CA02962AA,ADD:UHF1 (400-470 MHZ),3080.0
39657,1FOURW,2018-10-24,2.0,CA02989AA,ADD:PRESELECTOR UHF 350-470,400.0
39657,1FOURW,2018-10-24,2.0,CA02971AA,ADD: POWER CABLE DC,30.0
39659,1KEEBL,2018-09-07,3.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,492.0
39659,1KEEBL,2018-09-07,3.0,PMMN4075,MOTO SPEAKER MIC SMALL PP57,75.0
36758,7MUNME,2018-08-24,2.0,F1TNM-HC,"N MALE 1/4"" SUPERFLEX HEX HEAD",22.0
37429,4NEWPD,2018-11-13,1.0,DS-DA-602,HAVIS COMMUNICATIONS HUB,208.95
39477,1LAPRE,2018-09-25,2.0,AAM28JQC9RA1AN,MOTO XPR 5350E 136-174 45W,694.0
39476,1LAPRE,2018-09-11,2.0,PMAD4116,MOTO VHF HELICAL ANTENNA,9.0
39476,1LAPRE,2018-09-11,2.0,AAH02JDH9VA1AN,MOTO XPR 3500E 136-174 5W LKP,545.0
39581,1HAMCS,2018-09-28,6.0,AAH88QCP9JA2AN,MOTO SL300 403-470M 2-3W DSPLY,370.0
39592,1STOWC,2018-08-31,1.0,PMMN4071,MOTO IMPRESS RSM LARGE 3.5 JCK,96.8
39672,1HOLCS,2019-06-11,25.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,576.25
39672,1HOLCS,2019-06-11,1.0,AAR10QCGANQ1AN,MOTO SLR 5700 403-470 1-50W,2410.8
39672,1HOLCS,2019-06-11,1.0,HKVN4205,MOTO DATA NETWRK INTERFACE,567.0
39672,1HOLCS,2019-06-11,1.0,HKVN4206,MOTO VOICE NETWORK INTERFACE,189.0
39672,1HOLCS,2019-06-11,1.0,0112004B04,MOTO CABLE  N-MALE/N-MALE,88.62
39672,1HOLCS,2019-06-11,1.0,0112004U04,COAX CABLE W/CONNECTORS  2',63.0
39672,1HOLCS,2019-06-11,1.0,PMLE4548,"ENCLOSURE, ONE UP",139.44
39672,1HOLCS,2019-06-11,1.0,PMKN4167,"MOTO CABLE, ASSEMBLY BATTERY",38.44
39672,1HOLCS,2019-06-11,1.0,DB404B,COMMSCOPE UHF BROADBAND ANT,357.0
39672,1HOLCS,2019-06-11,1.0,ISB50LNC2,POLYPHASER BULKHEAD ARRESTOR,54.6
39672,1HOLCS,2019-06-11,1.0,HLGB-046-U-KIT,VENTEV - UNIV GROUNDBAR,63.0
39672,1HOLCS,2019-06-11,1.0,FRM125,"ROHN FLAT ROOF MOUNT 5', 1.25""",126.0
39672,1HOLCS,2019-06-11,1.0,FRMMAT,"ROHN RUBBER MAT 42.5""X36""X1/8""",25.2
39672,1HOLCS,2019-06-11,5.0,RMN5050,LTD DESKTOP MOBILE MIC,105.0
39697,1AVOAU,2018-09-25,1.0,AAM28QPC9RA1AN,MOTO XPR 5350E 403-470M 40W,810.0
39697,1AVOAU,2018-09-25,1.0,QW450,LAIRD 450-470 MHZ UNITY,10.0
39697,1AVOAU,2018-09-25,1.0,G8UM,LAIRD NMO MAG MNT W/12' RG58U,40.0
39697,1AVOAU,2018-09-25,1.0,SEC1223MTXPR5000,SAMLEX POWER SUPPLY & CABINET,150.0
39703,1DSSI,2018-09-25,2.0,AAH84RCJ8AA1AN,MOTO BPR40 450-470MHZ 4W,220.0
39707,1KENPS,2018-10-17,5.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,485.0
39715,1GORMA,2018-09-11,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,532.0
39715,1GORMA,2018-09-11,1.0,HKVN4413,MOTO NA MOTOTRBO CAP PLUS,66.0
39739,1CEDSP,2019-04-30,1.0,AAR10QCGANQ1AN,MOTO SLR 5700 403-470 1-50W,2975.0
39739,1CEDSP,2019-04-30,1.0,HKLN4427,MOTO CAPACITY PLUS SINGLE SITE,1495.0
39739,1CEDSP,2019-04-30,1.0,HKVN4206,MOTO VOICE NETWORK INTERFACE,230.0
39739,1CEDSP,2019-04-30,1.0,HKVN4205,MOTO DATA NETWRK INTERFACE,675.0
39739,1CEDSP,2019-04-30,1.0,TT3182A,MOTO WAVE ONCOUD GATEWAY,845.0
38296,4STUFD,2018-08-31,1.0,VHFANT,VHF ANTENNA (SHOP PROVIDE),125.0
39744,*700,2018-08-31,25.0,400,RENTAL,25.0
39494,4BERPD,2018-09-11,2.0,AAH03KEF8AA7AN,MOTO CP185 136-174M 5W 16CH,275.0
39609,1HUDPS,2018-09-07,2.0,AC127U502-MOT-NA,MOTO VX-264-G6-5 UHF 403-470,285.0
39478,1AXIUM,2018-09-12,2.0,PMMN4073,"IMPRESS RSM,SMALL 3.5 JACK",75.0
39706,4BERSH,2018-09-18,3.0,H869CC,ENH:MULTIKEY T7664A,380.0
39772,1MAGEG,2018-09-25,6.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,410.0
39772,1MAGEG,2018-09-25,6.0,QA00531AE,ADD:RSM W/3.5MM AUDIO JACK,73.5
39773,1FOURW,2018-09-28,40.0,PMNN4077,MOTO IMPRESS Li-ION BATTERY,98.75
39779,*700,2018-09-07,8.0,400,RENTAL,25.0
39544,1HAWOR,2018-09-11,2.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,898.0
39595,1HAWOR,2018-09-11,1.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,898.0
39807,1SUNMA,2018-09-18,1.0,AAH88QCC9JA2AN,MOTO SL300 403-470 UHF 2 CH ND,325.0
39812,1OTISD,2018-10-31,4.0,AAH81TCN9TA2AN,MOTO SL7550E 450-512M 3W ENG,900.0
39792,1GEOTF,2018-09-18,4.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,450.0
39453,1NBFAS,2018-10-09,1.0,AAH02JDH9VA1AN,MOTO XPR 3500E 136-174 5W LKP,540.0
38650,3GRANF,2018-09-25,2.0,QA00506,SUBMERSIBLE MIC FOR MOTOTRBO,85.0
38980,1RDVST,2018-09-12,1.0,ISB50LNC2,POLYPHASER BULKHEAD ARRESTOR,80.0
39833,1MAGEG,2018-11-09,2.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,410.0
39833,1MAGEG,2018-11-09,2.0,QA00531AE,ADD:RSM W/3.5MM AUDIO JACK,73.5
39856,1HILIT,2018-09-28,3.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,461.0
39856,1HILIT,2018-09-28,1.0,32012144004,MOTO ANTENNA ID BAND (BLUE),6.5
39856,1HILIT,2018-09-28,1.0,32012144005,MOTO ANTENNA ID BAND (PURPLE),6.5
39859,*700,2018-09-11,15.0,400,RENTAL,50.0
39859,*700,2018-09-11,15.0,400,RENTAL,8.0
39831,*700,2018-09-25,1.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,445.0
38295,7LTBBO,2018-10-26,6.0,CF-54J2-04VM,"PANASONIC:PS WIN10 PRO 14""",2425.99
38295,7LTBBO,2018-10-26,6.0,CF-H-PAN-422-2-P,HAVIS VEHICLE DOCKING STATION,789.52
39879,1GEOSC,2018-10-17,4.0,AAM02QPH9JA1AN,MOTO XPR 2500 403-470 MHZ,648.0
39879,1GEOSC,2018-10-17,4.0,INSTALL,INSTALLATION LABOR,150.0
39881,1FRECO,2018-10-17,1.0,AAM01QPC9JA1AN,MOTO CM200D 403-470 40W 16CH,520.0
39881,1FRECO,2018-10-17,1.0,HAE4003,UNITY GAIN ANT KIT-ROOF MNT.,25.0
39209,1WOOMA,2018-09-11,1.0,LMR400,"TIMES MICROWAVE 3/8"" COAXIAL",50.0
39209,1WOOMA,2018-09-11,1.0,421510,N-MALE CRIMP 9913/LMR400,50.0
39902,1PERRI,2018-09-18,1.0,PMPN4284,MOTO MULTI-UNIT CHARGER,505.75
39906,4BERSH,2018-09-28,1.0,454201HL-35,FED SIG HIGHLIGHTER LED BAR,380.0
39907,1NILST,2018-09-28,2.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,959.0
39907,1NILST,2018-09-28,2.0,PMMN4025,MOTO IMPRES REMOTE SPEAKER MIC,75.0
39918,1PARTO,2018-09-28,1.0,48153-724-L,5.11 VALIANT DUTY JACKET,289.99
39918,1PARTO,2018-09-28,1.0,48153-724-XL,5.11 VALIANT DUTY JACKET,289.99
39918,1PARTO,2018-09-28,1.0,48153-724-XXL,5.11 VALIANT DUTY JACKET,289.99
39907,1NILST,2018-09-28,1.0,PMLN6129,MOTO IMPRES 2WIRE SURVLNCE KIT,109.0
39205,1LAPRE,2018-10-09,2.0,DB222A,COMMSCOPE BASE ANT 150-158,420.0
39941,1COORI,2018-10-17,2.0,AAH02JDC9VA1AN,MOTO XPR3300E 136-174 5W,535.0
